"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-10-31,58315,"01254","MA","Pittsfield","Berkshire","Richmond",14940,341500,0.01697438951757,0.0367334547662417,-0.0237278444825615,-0.00128347660744643,-0.0143984985870346,"2008-05","2008-Q2",396500,-0.138713745271122,"2004-04"
2017-10-31,76500,"43067","OH","Columbus","Union","Raymond",14941,161500,0.00248292985723153,0,0.00497822028624767,0.0326994975048212,0.0301468243426746,"2017-03","2017-Q1",169900,-0.0494408475573867,"2016-11"
2017-10-31,84937,"61370","IL","Ottawa","La Salle","Tonica",14942,113900,-0.0121422376409367,-0.0104257167680278,0.0575673166202414,0.01428888897929,,"2009-08","2009-Q3",127100,-0.103855232100708,
2017-10-31,68507,"25202","WV","Charleston","Kanawha","Upper Falls",14943,108500,0.00462962962962963,0.0216572504708098,0.0323501427212179,0.0328698668875227,0.0245897757901083,"2017-10","2017-Q4",108500,0,"2017-10"
2017-10-31,79317,"48662","MI","Alma","Gratiot","Wheeler",14944,95300,0.0159914712153518,0.0247311827956989,0.200251889168766,0.0633469177110846,0.00731643054518583,"2006-08","2006-Q3",103900,-0.082771896053898,"2006-04"
2017-10-31,76839,"43767","OH","Zanesville","Muskingum","Norwich",14945,136700,-0.00291757840991977,-0.0172537742631201,0.0301431801055011,0.0312600182821392,0.016118267165675,"2017-06","2017-Q2",140200,-0.0249643366619116,"2017-05"
2017-10-31,76995,"44093","OH","Ashtabula","Ashtabula","Williamsfield",14946,77300,-0.0433168316831683,-0.156113537117904,-0.0480295566502463,-0.0112528650994841,-0.00404810711780101,"2017-07","2017-Q3",91600,-0.156113537117904,"2016-09"
2017-10-31,78853,"47948","IN","Chicago","Newton","Goodland",14947,71000,-0.00420757363253857,-0.0193370165745856,-0.0932311621966794,-0.00223841081628751,-0.00612643432048154,"2004-11","2004-Q4",97700,-0.273285568065507,"2003-02"
2017-10-31,58265,"01098","MA","Springfield","Hampshire","Worthington",14948,241300,0.0100460443700293,0.0151451409339504,0.0100460443700293,0.0104304989600934,-0.0020083047638273,"2007-03","2007-Q1",248900,-0.0305343511450382,"2006-08"
2017-10-31,63154,"13490","NY","Utica","Oneida","Westmoreland",14949,134300,-0.00148698884758364,0.00149142431021626,0.0394736842105263,0.0333185652496115,0.00923892516037483,"2017-09","2017-Q3",134500,-0.00148698884758364,"2017-09"
2017-10-31,59120,"03442","NH","Manchester","Hillsborough","Bennington",14950,169200,0.0254545454545455,0.0661625708884688,0.092317624273725,0.0523483716763742,,"2017-10","2017-Q4",169200,0,"2017-10"
2017-10-31,67964,"24072","VA","Blacksburg","Floyd","Check",14951,125700,-0.00945626477541371,-0.0202650038971161,-0.0851528384279476,0.0432847637753226,0.00972931084990036,"2016-05","2016-Q2",141900,-0.114164904862579,"2014-12"
2017-10-31,71304,"30746","GA","Calhoun","Gordon","Sugar Valley",14952,124000,-0.014308426073132,-0.025923016496465,0.0130718954248366,0.0751824773034415,-0.0244943731776317,"2008-02","2008-Q1",164700,-0.247115968427444,"2003-01"
2017-10-31,78848,"47941","IN","Lafayette-West Lafayette","Tippecanoe","Dayton",14953,130800,0.0315457413249211,0.0522928399034594,0.140366172624237,0.0317049909813769,0.0102661101866899,"2017-10","2017-Q4",130800,0,"2017-10"
2017-10-31,58345,"01354","MA","Greenfield Town","Franklin","Gill",14954,211700,0.00284225485551871,-0.00188590287600189,0.0548081714000997,0.0260020683267634,0.00278181850703452,"2007-02","2007-Q1",219500,-0.0355353075170843,"2006-11"
2017-10-31,83079,"57020","SD","Sioux Falls","Minnehaha","Crooks",14955,197900,0.0237972064148991,0.0372117400419287,0.0951853901494189,0.0511683693923808,0.0264695785411986,"2017-10","2017-Q4",197900,0,"2017-10"
2017-10-31,65378,"18211","PA","Pottsville","Schuylkill","West Penn Township",14956,182800,-0.00975081256771398,0.00994475138121547,0.0138657792567942,0.029328369120641,,"2017-09","2017-Q3",184600,-0.00975081256771398,"2017-08"
2017-10-31,79357,"48747","MI","Bay City","Bay","Portsmouth Township",14957,98800,-0.00202020202020202,-0.0139720558882236,-0.0714285714285714,0.00829989380739882,0.00617639162356021,"2006-09","2006-Q3",116000,-0.148275862068966,"2002-10"
2017-10-31,59831,"05151","VT","Claremont","Windsor","Weathersfield",14958,183400,-0.00163309744148067,-0.0155662909286098,0.112189205579139,0.0278036922964211,,"2009-05","2009-Q2",192700,-0.0482615464452517,
2017-10-31,78487,"47223","IN","North Vernon","Jennings","Butlerville",14959,92600,0.0254706533776301,0.0546697038724374,0.170670037926675,0.0405760889267517,0.0261964182290813,"2005-03","2005-Q1",101500,-0.0876847290640394,"2004-09"
2017-10-31,85577,"62573","IL","Decatur","Macon","Warrensburg",14960,68300,0.00146627565982405,0.0255255255255255,-0.133248730964467,-0.0570144321952448,,"2010-05","2010-Q2",127100,-0.462627852084972,
2017-10-31,59991,"05739","VT","Rutland","Rutland","Danby",14961,198300,0.000504540867810293,-0.0168567178978681,0.0771319934818034,0.00637321621421139,,"2012-01","2012-Q1",203400,-0.0250737463126844,"2011-12"
2017-10-31,85114,"61728","IL","Bloomington","McLean","Colfax",14962,95400,-0.00417536534446764,-0.0245398773006135,-0.0175077239958805,0.00993286522471859,0.00685531523103,"2017-03","2017-Q1",101200,-0.0573122529644269,"2016-03"
2017-10-31,76628,"43320","OH","Columbus","Morrow","Edison",14963,120700,0.00751252086811352,0.0125838926174497,0.0414150129421915,0.0986697948374811,0.0329262220438804,"2017-01","2017-Q1",120900,-0.00165425971877585,"2017-01"
2017-10-31,80113,"50056","IA","Ames","Story","Colo",14964,141900,0.00495750708215297,0.00282685512367491,-0.0646011865524061,0.0464150039013962,,"2016-11","2016-Q4",154300,-0.0803629293583927,"2016-08"
2017-10-31,85287,"62048","IL","St. Louis","Madison","Hartford",14965,60300,-0.0163132137030995,-0.0114754098360656,0.125,0.0265316120643466,0.00670869769370186,"2017-08","2017-Q3",62000,-0.0274193548387097,"2017-07"
2017-10-31,85599,"62638","IL","Jacksonville","Morgan","Franklin",14966,86900,0.00115207373271889,0.0104651162790698,0.0394736842105263,0.0403657572310552,0.0209900448847082,"2017-10","2017-Q4",86900,0,"2017-10"
2017-10-31,79960,"49814","MI","Marquette","Marquette","Champion",14967,107500,0.0247855100095329,0.0386473429951691,0.104830421377184,0.0614049644030821,0.0231616060407749,"2017-10","2017-Q4",107500,0,"2017-10"
2017-10-31,82948,"56576","MN","Fergus Falls","Otter Tail","Richville",14968,267500,0.00037397157816006,0.00715361445783133,0.0773258155457108,0.0345665808028615,0.00674854232352429,"2010-03","2010-Q1",280200,-0.0453247680228408,"2009-09"
2017-10-31,78475,"47166","IN","Louisville/Jefferson County","Harrison","Ramsey",14969,127800,0.0142857142857143,0.0215827338129496,0.118110236220472,0.0379181201024106,,"2017-10","2017-Q4",127800,0,"2017-10"
2017-10-31,78497,"47234","IN","Indianapolis","Shelby","Flat Rock",14970,110400,0.0147058823529412,0.0165745856353591,0.0584851390220518,0.0369119716335746,0.012607201399635,"2005-09","2005-Q3",110800,-0.0036101083032491,"2005-09"
2017-10-31,79468,"48897","MI","Grand Rapids","Barry","Woodland",14971,116900,0.00949913644214162,0.0236427320490368,-0.0051063829787234,0.0729723702136833,-0.00102076413801344,"2005-06","2005-Q2",143100,-0.183088749126485,"2002-07"
2017-10-31,66940,"21640","MD",,"Caroline","Henderson",14972,205100,-0.0247265810746553,-0.0384435067979372,-0.0275011853959222,0.0337920031604049,-0.010093945935161,"2006-05","2006-Q2",255500,-0.197260273972603,"2005-01"
2017-10-31,85154,"61776","IL","Bloomington","McLean","Towanda",14973,148100,-0.010688042752171,-0.0172528201725282,0.0313370473537604,0.00816378420554198,0.000541786493830188,"2014-03","2014-Q1",153300,-0.0339204174820613,"2013-02"
