"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"93546","CA",,"Mono","Mammoth Lakes",8737,2240,0.00493494840735756,0.0163339382940109,0.0384793694946685,9307
2017-10-31,"23075","VA","Richmond","Henrico","Highland Springs",8738,1044,0,0.00772200772200772,0.0707692307692308,4286
2017-10-31,"40118","KY","Louisville/Jefferson County","Jefferson","Fairdale",8739,941,0.00106382978723404,0.00534188034188034,0.0644796380090498,3173
2017-10-31,"62024","IL","St. Louis","Madison","East Alton",8740,834,0.00968523002421308,0.0133657351154314,0.0170731707317073,3923
2017-10-31,"17566","PA","Lancaster","Lancaster","East Drumore Township",8741,1114,0.0099728014505893,0.00632339656729901,-0.0017921146953405,2914
2017-10-31,"34688","FL","Tampa","Pinellas","Tarpon Springs",8742,2032,-0.0034330554193232,-0.00732779677576942,-0.061865189289012,3752
2017-10-31,"31620","GA",,"Cook","Adel",8743,911,-0.00219058050383352,-0.00437158469945355,-0.0119305856832972,2575
2017-10-31,"56472","MN","Brainerd","Crow Wing","Breezy Point",8744,1270,0.0143769968051118,0.032520325203252,-0.0101325019485581,3953
2017-10-31,"31793","GA","Tifton","Tift","Tifton",8745,1164,0.00431406384814495,0.0112945264986968,0.0310008857395926,2194
2017-10-31,"89143","NV","Las Vegas","Clark","Las Vegas",8746,1376,0.00805860805860806,0.0253353204172876,0.0552147239263804,4438
2017-10-31,"24219","VA","Big Stone Gap","Wise","Big Stone Gap",8747,1047,0.0106177606177606,0.0366336633663366,-0.00758293838862559,1969
2017-10-31,"97530","OR","Medford","Jackson","Jacksonville",8748,1924,0.00680272108843537,0.0126315789473684,0.072463768115942,1550
2017-10-31,"34229","FL","North Port-Sarasota-Bradenton","Sarasota","Osprey",8749,2628,0.0053557765876052,-0.0112866817155756,-0.0352422907488987,4203
2017-10-31,"28466","NC",,"Duplin","Wallace",8750,907,0.0044296788482835,0.0122767857142857,0.0213963963963964,3050
2017-10-31,"34607","FL","Tampa","Hernando","Hernando Beach",8751,1584,-0.0167597765363128,-0.00377358490566038,0.0630872483221477,3841
2017-10-31,"43964","OH","Weirton","Jefferson","Toronto",8752,730,-0.00273224043715847,-0.0266666666666667,-0.00680272108843537,3419
2017-10-31,"19317","PA","Philadelphia","Delaware","Chadds Ford Township",8753,2511,0.00681635926222935,0.0072202166064982,-0.00554455445544554,3901
2017-10-31,"47446","IN","Bedford","Lawrence","Mitchell",8754,804,-0.00371747211895911,0.005,0.0177215189873418,3377
2017-10-31,"14467","NY","Rochester","Monroe","Henrietta",8755,1538,0.00720366732154551,0.0273881095524382,0.0427118644067797,2794
2017-10-31,"29356","SC","Greenville","Greenville","Landrum",8756,1279,-0.00156128024980484,0.0158856235107228,0.0398373983739837,3347
2017-10-31,"85131","AZ","Phoenix","Pinal","Eloy",8757,908,0.00665188470066519,0.0259887005649718,0.14070351758794,2842
2017-10-31,"79316","TX",,"Terry","Brownfield",8758,979,-0.00508130081300813,-0.00102040816326531,0.0219206680584551,3262
2017-10-31,"27850","NC","Roanoke Rapids","Halifax","Littleton",8759,1205,0.00752508361204013,0.0290350128095645,0.0160202360876897,1962
2017-10-31,"10307","NY","New York","Richmond","New York",8760,2060,-0.00145419292292777,-0.0292177191328935,-0.0502535730751498,3992
2017-10-31,"31636","GA","Valdosta","Lowndes","Lake Park",8761,1021,0,-0.00584225900681597,0.0240722166499498,2632
2017-10-31,"36587","AL","Mobile","Mobile","Wilmer",8762,985,-0.015,-0.0266798418972332,0.00203458799593082,2698
2017-10-31,"64106","MO","Kansas City","Jackson","Kansas City",8763,938,0.011866235167206,0.0162513542795233,0.00535905680600214,1916
2017-10-31,"65043","MO","Jefferson City","Callaway","Holts Summit",8764,1060,0.00189035916824197,0.00952380952380952,0.054726368159204,3068
2017-10-31,"97426","OR","Eugene","Lane","Creswell",8765,1379,0.00510204081632653,0.0169616519174041,0.116599190283401,2003
2017-10-31,"20695","MD","Washington","Charles","White Plains",8766,2116,0.00236854571293226,-0.00470366886171214,0.0143815915627996,4131
2017-10-31,"46540","IN","Elkhart","Elkhart","Middlebury",8767,1279,-0.0347169811320755,-0.0738595220854453,-0.068463219227968,3117
2017-10-31,"07921","NJ","New York","Somerset","Bedminster",8768,2149,0.00608614232209738,-0.000465116279069767,0.00750117205813408,4234
2017-10-31,"02482","MA","Boston","Norfolk","Wellesley",8769,3985,-0.00499375780274657,-0.00895299676697339,0.0299819074696304,3309
2017-10-31,"06019","CT","Hartford","Hartford","Canton",8770,1829,0.000547045951859956,-0.00920910075839653,-0.0547803617571059,3806
2017-10-31,"10707","NY","New York","Westchester","Tuckahoe",8771,3619,0.00249307479224377,0.00835887433825578,0.0783671036948748,3099
2017-10-31,"21911","MD","Philadelphia","Cecil","Rising Sun",8772,1418,-0.00211118930330753,-0.0200414651002073,-0.0166435506241331,4072
2017-10-31,"97540","OR","Medford","Jackson","Talent",8773,1547,0.00519818063677713,0.0184331797235023,0.0848527349228611,1666
2017-10-31,"12569","NY","New York","Dutchess","Town of Pleasant Valley",8774,1968,-0.000507872016251904,0.00923076923076923,0.0462519936204147,2729
2017-10-31,"31036","GA","Warner Robins","Pulaski","Hawkinsville",8775,888,0.00225733634311512,0.00338983050847458,-0.00448430493273543,3316
2017-10-31,"36064","AL","Montgomery","Montgomery","Pike Road",8776,1672,0.00601684717208183,0.0121065375302663,0.0515723270440252,3928
