"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-10-31,"93667","CA","Fresno","Fresno","Tollhouse",14221,1476,0.00408163265306122,0.0123456790123457,0.0527817403708987,523
2017-10-31,"12912","NY","Plattsburgh","Clinton","Black Brook",14222,1470,0.0103092783505155,0.027972027972028,-0.058898847631242,580
2017-10-31,"16914","PA","Sayre","Bradford","Springfield Township",14223,1099,-0.00632911392405063,0.0166512488436633,0.031924882629108,681
2017-10-31,"40107","KY","Bardstown","Nelson","Boston",14224,1023,0.00294117647058824,0.0385786802030457,0.0535530381050463,561
2017-10-31,"42452","KY","Evansville","Henderson","Robards",14225,1036,-0.00575815738963532,-0.00192678227360308,0.0380761523046092,721
2017-10-31,"49309","MI",,"Newaygo","Bitely",14226,809,0.00621890547263682,0.0201765447667087,0.0176100628930818,2326
2017-10-31,"49640","MI","Traverse City","Benzie","Honor",14227,1244,-0.00638977635782748,-0.00797448165869218,0.0855148342059337,802
2017-10-31,"65284","MO","Columbia","Boone","Sturgeon",14228,912,0.0167224080267559,0.0340136054421769,0.0316742081447964,470
2017-10-31,"28119","NC",,"Anson","Morven",14229,785,0.00255427841634738,0.0089974293059126,0.0494652406417112,541
2017-10-31,"37026","TN","Nashville","Cannon","Bradyville",14230,1124,0.00536672629695885,0.0162748643761302,0.0311926605504587,693
2017-10-31,"52336","IA","Cedar Rapids","Linn","Springville",14231,1148,0.0132391879964696,0.0314465408805031,0.00613496932515337,961
2017-10-31,"53153","WI","Milwaukee","Waukesha","North Prairie",14232,1835,-0.0208110992529349,-0.0213333333333333,-0.0541237113402062,864
2017-10-31,"21798","MD","Washington","Frederick","Woodsboro",14233,1856,0.0125477359519913,0.0271167681239624,0.0468133107727016,796
2017-10-31,"29468","SC","Charleston","Berkeley","Pineville",14234,1125,-0.00177462289263532,-0.0217391304347826,0.0514018691588785,535
2017-10-31,"31019","GA","Dublin","Laurens","Dexter",14235,1025,0,-0.00388726919339164,0.0068762278978389,511
2017-10-31,"62548","IL","Lincoln","Logan","Mount Pulaski",14236,1047,0.00479846449136276,0.0106177606177606,-0.0242311276794035,751
2017-10-31,"63369","MO","St. Louis","Lincoln","Old Monroe",14237,1112,-0.000898472596585804,0.0155251141552511,0.0315398886827458,791
2017-10-31,"65786","MO",,"Camden","Macks Creek",14238,777,0.01171875,0.0318725099601594,0.0332446808510638,723
2017-10-31,"16922","PA",,"Potter","Galeton",14239,905,-0.0011037527593819,-0.00767543859649123,-0.0774719673802243,562
2017-10-31,"49026","MI","Kalamazoo","Van Buren","Bloomingdale",14240,1009,0.00198609731876862,0.0110220440881764,0.0380658436213992,984
2017-10-31,"05759","VT","Rutland","Rutland","Clarendon",14241,1502,0.00940860215053763,-0.00792602377807133,0.0496156533892383,696
2017-10-31,"27869","NC","Roanoke Rapids","Northampton","Rich Square",14242,773,0.00520156046814044,0.0131061598951507,0.0279255319148936,487
2017-10-31,"27980","NC","Elizabeth City","Perquimans","Hertford",14243,1092,0.00645161290322581,0.0292177191328935,0.0489913544668588,510
2017-10-31,"12764","NY",,"Sullivan","Tusten",14244,1395,0.0138081395348837,0.0592255125284738,0.0640732265446224,991
2017-10-31,"24472","VA","Staunton","Augusta","Raphine",14245,1261,0.00398089171974522,0.00960768614891913,-0.0403348554033486,777
2017-10-31,"29163","SC","Orangeburg","Orangeburg","Vance",14246,976,-0.00712105798575788,-0.0220440881763527,0.0832408435072142,424
2017-10-31,"43358","OH","Bellefontaine","Logan","West Mansfield",14247,1099,-0.00632911392405063,-0.0231111111111111,0.0280636108512629,695
2017-10-31,"44645","OH","Wooster","Wayne","Marshallville",14248,1228,0.00163132137030995,0.00903861955628595,0.0250417362270451,736
2017-10-31,"49410","MI","Ludington","Mason","Fountain",14249,851,-0.0058411214953271,-0.00117370892018779,0.0191616766467066,1633
2017-10-31,"14741","NY","Olean","Cattaraugus","Great Valley",14250,1456,0.00275482093663912,0.0111111111111111,-0.0208473436449227,648
2017-10-31,"24324","VA","Blacksburg","Pulaski","Draper",14251,1117,-0.00445632798573975,0.00449640287769784,0.00721370604147881,1053
2017-10-31,"03887","NH","Boston","Strafford","Middleton",14252,1659,0.00851063829787234,0.0297951582867784,0.100862641008626,869
2017-10-31,"21635","MD",,"Kent","Galena",14253,1545,0,0.00194552529182879,-0.00579150579150579,1144
2017-10-31,"14033","NY","Buffalo","Erie","Colden",14254,1415,0.00783475783475784,-0.00211565585331453,0.0497032640949555,807
2017-10-31,"43071","OH","Columbus","Licking","Saint Louisville",14255,1108,0.00544464609800363,0.0127970749542962,0.0423330197554092,665
